timestamp,zone_id,methane_ppm,co_ppm,ventilation_level
3540,Z3,0.0,0.0,0.7358
3540,Z4,0.0,0.0,0.9821
3540,Z5,0.0,0.0,0.5638
3540,Z6,0.0,0.0,0.7147
3570,Z1,0.0,0.0,0.5629
3570,Z2,0.0,0.0,0.8184
3570,Z3,0.0,0.0,0.7343
3570,Z4,0.0,0.0,1.0
3570,Z5,0.0,0.0,0.5358
3570,Z6,0.0,0.0,0.7424
3600,Z1,0.0,0.0,0.5756
3600,Z2,0.0,0.0,0.7981
3600,Z3,0.0,0.0,0.7276
3600,Z4,0.0,0.0,1.0
3600,Z5,0.0,0.0,0.5492
3600,Z6,0.0,0.0,0.7156
3630,Z1,0.0,0.0,0.5661
3630,Z2,0.0,0.0,0.7919
3630,Z3,0.0,0.0,0.714
3630,Z4,0.0,0.0,0.9913
3630,Z5,0.0,0.0,0.56
3630,Z6,0.0,0.0,0.7228
3660,Z1,0.0,0.0,0.541
3660,Z2,0.0,0.0,0.7999
3660,Z3,0.0,0.0,0.6904
3660,Z4,0.0,0.0,0.9829
3660,Z5,0.0,0.0,0.5412
3660,Z6,0.0,0.0,0.7172
3690,Z1,0.0,0.0,0.5166
3690,Z2,0.0,0.0,0.7931
3690,Z3,0.0,0.0,0.6655
3690,Z4,0.0,0.0,1.0
3690,Z5,0.0,0.0,0.5341
3690,Z6,0.0,0.0,0.7168
3720,Z1,0.0,0.0,0.5118
3720,Z2,0.0,0.0,0.7782
3720,Z3,0.0,0.0,0.6711
3720,Z4,0.0,0.0,0.9883
3720,Z5,0.0,0.0,0.5413
3720,Z6,0.0,0.0,0.7069
3750,Z1,0.0,0.0,0.5403
3750,Z2,0.0,0.0,0.805
3750,Z3,0.0,0.0,0.699
3750,Z4,0.0,0.0,1.0
3750,Z5,0.0,0.0,0.5258
3750,Z6,0.0,0.0,0.7005
3780,Z1,0.0,0.0,0.5458
3780,Z2,0.0,0.0,0.808
3780,Z3,0.0,0.0,0.7115
3780,Z4,0.0,0.0,1.0
3780,Z5,0.0,0.0,0.5204
3780,Z6,0.0,0.0,0.685
3810,Z1,0.0,0.0,0.5632
3810,Z2,0.0,0.0,0.8067
3810,Z3,0.0,0.0,0.7367
3810,Z4,0.0,0.0,1.0
3810,Z5,0.0,0.0,0.5226
3810,Z6,0.0,0.0,0.7011
3840,Z1,0.0,0.0,0.572
3840,Z2,0.0,0.0,0.8174
3840,Z3,0.0,0.0,0.7647
3840,Z4,0.0,0.0,0.9855
3840,Z5,0.0,0.0,0.5274
3840,Z6,0.0,0.0,0.6946
3870,Z1,0.0,0.0,0.572
3870,Z2,0.0,0.0,0.7937
3870,Z3,0.0,0.0,0.7416
3870,Z4,0.0,0.0,0.9742
3870,Z5,0.0,0.0,0.5264
3870,Z6,0.0,0.0,0.7064
3900,Z1,0.0,0.0,0.5906
3900,Z2,0.0,0.0,0.8025
3900,Z3,0.0,0.0,0.7707
3900,Z4,0.0,0.0,0.9538
3900,Z5,0.0,0.0,0.5103
3900,Z6,0.0,0.0,0.7149
3930,Z1,0.0,0.0,0.5975
3930,Z2,0.0,0.0,0.7959
3930,Z3,0.0,0.0,0.7858
3930,Z4,0.0,0.0,0.93
3930,Z5,0.0,0.0,0.4999
3930,Z6,0.0,0.0,0.7366
3960,Z1,0.0,0.0,0.6033
3960,Z2,0.0,0.0,0.7868
3960,Z3,0.0,0.0,0.8046
3960,Z4,0.0,0.0,0.9368
3960,Z5,0.0,0.0,0.4769
3960,Z6,0.0,0.0,0.7482
3990,Z1,0.0,0.0,0.5816
3990,Z2,0.0,0.0,0.7949
3990,Z3,0.0,0.0,0.8346
3990,Z4,0.0,0.0,0.9152
3990,Z5,0.0,0.0,0.4502
3990,Z6,0.0,0.0,0.7264
4020,Z1,0.0,0.0,0.5819
4020,Z2,0.0,0.0,0.7898
4020,Z3,0.0,0.0,0.8096
4020,Z4,0.0,0.0,0.9028
4020,Z5,0.0,0.0,0.4302
4020,Z6,0.0,0.0,0.7424
4050,Z1,0.0,0.0,0.5587
4050,Z2,0.0,0.0,0.7818
4050,Z3,0.0,0.0,0.8227
4050,Z4,0.0,0.0,0.8789
4050,Z5,0.0,0.0,0.4181
4050,Z6,0.0,0.0,0.7333
4080,Z1,0.0,0.0,0.5884
4080,Z2,0.0,0.0,0.8005
4080,Z3,0.0,0.0,0.8354
4080,Z4,0.0,0.0,0.8573
4080,Z5,0.0,0.0,0.3917
4080,Z6,0.0,0.0,0.7356
4110,Z1,0.0,0.0,0.5757
4110,Z2,0.0,0.0,0.8296
4110,Z3,0.0,0.0,0.8631
4110,Z4,0.0,0.0,0.8868
4110,Z5,0.0,0.0,0.4136
4110,Z6,0.0,0.0,0.7553
4140,Z1,0.0,0.0,0.5751
4140,Z2,0.0,0.0,0.8245
4140,Z3,0.0,0.0,0.886
4140,Z4,0.0,0.0,0.8735
4140,Z5,0.0,0.0,0.4407
4140,Z6,0.0,0.0,0.7718
4170,Z1,0.0,0.0,0.5726
4170,Z2,0.0,0.0,0.7983
4170,Z3,0.0,0.0,0.8817
4170,Z4,0.0,0.0,0.8932
4170,Z5,0.0,0.0,0.4446
4170,Z6,0.0,0.0,0.7827
4200,Z1,0.0,0.0,0.5896
4200,Z2,0.0,0.0,0.8197
4200,Z3,0.0,0.0,0.9092
4200,Z4,0.0,0.0,0.8711
4200,Z5,0.0,0.0,0.4706
4200,Z6,0.0,0.0,0.7677
4230,Z1,0.0,0.0,0.5696
4230,Z2,0.0,0.0,0.8317
4230,Z3,0.0,0.0,0.9214
4230,Z4,0.0,0.0,0.8491
4230,Z5,0.0,0.0,0.4411
4230,Z6,0.0,0.0,0.797
4260,Z1,0.0,0.0,0.5438
4260,Z2,0.0,0.0,0.8078
4260,Z3,0.0,0.0,0.8997
4260,Z4,0.0,0.0,0.8271
4260,Z5,0.0,0.0,0.443
4260,Z6,0.0,0.0,0.7934
4290,Z1,0.0,0.0,0.5229
4290,Z2,0.0,0.0,0.8294
4290,Z3,0.0,0.0,0.9148
4290,Z4,0.0,0.0,0.8549
4290,Z5,0.0,0.0,0.4296
4290,Z6,0.0,0.0,0.7994
4320,Z1,0.0,0.0,0.5343
4320,Z2,0.0,0.0,0.8175
4320,Z3,0.0,0.0,0.9297
4320,Z4,0.0,0.0,0.8787
4320,Z5,0.0,0.0,0.4064
4320,Z6,0.0,0.0,0.8011
4350,Z1,0.0,0.0,0.5604
4350,Z2,0.0,0.0,0.8216
4350,Z3,0.0,0.0,0.9454
4350,Z4,0.0,0.0,0.8497
4350,Z5,0.0,0.0,0.3787
4350,Z6,0.0,0.0,0.8015
4380,Z1,0.0,0.0,0.5553
4380,Z2,0.0,0.0,0.8238
4380,Z3,0.0,0.0,0.934
4380,Z4,0.0,0.0,0.8682
4380,Z5,0.0,0.0,0.3868
4380,Z6,0.0,0.0,0.7755
4410,Z1,0.0,0.0,0.5761
4410,Z2,0.0,0.0,0.8199
4410,Z3,0.0,0.0,0.9226
4410,Z4,0.0,0.0,0.8454
4410,Z5,0.0,0.0,0.3666
4410,Z6,0.0,0.0,0.7925
4440,Z1,0.0,0.0,0.5537
4440,Z2,0.0,0.0,0.8431
4440,Z3,0.0,0.0,0.941
4440,Z4,0.0,0.0,0.8581
4440,Z5,0.0,0.0,0.3639
4440,Z6,0.0,0.0,0.7965
4470,Z1,0.0,0.0,0.5299
4470,Z2,0.0,0.0,0.8268
4470,Z3,0.0,0.0,0.9628
4470,Z4,0.0,0.0,0.8511
4470,Z5,0.0,0.0,0.3854
4470,Z6,0.0,0.0,0.8109
4500,Z1,0.0,0.0,0.5249
4500,Z2,0.0,0.0,0.8015
4500,Z3,0.0,0.0,0.9869
4500,Z4,0.0,0.0,0.88
4500,Z5,0.0,0.0,0.3833
4500,Z6,0.0,0.0,0.8006
4530,Z1,0.0,0.0,0.5069
4530,Z2,0.0,0.0,0.8088
4530,Z3,0.0,0.0,0.9865
4530,Z4,0.0,0.0,0.904
4530,Z5,0.0,0.0,0.3537
4530,Z6,0.0,0.0,0.7914
4560,Z1,0.0,0.0,0.534
4560,Z2,0.0,0.0,0.8298
4560,Z3,0.0,0.0,0.9883
4560,Z4,0.0,0.0,0.8776
4560,Z5,0.0,0.0,0.3293
4560,Z6,0.0,0.0,0.7925
4590,Z1,0.0,0.0,0.5624
4590,Z2,0.0,0.0,0.8078
4590,Z3,0.0,0.0,0.9924
4590,Z4,0.0,0.0,0.8618
4590,Z5,0.0,0.0,0.3473
4590,Z6,0.0,0.0,0.7816
4620,Z1,0.0,0.0,0.5446
4620,Z2,0.0,0.0,0.7871
4620,Z3,0.0,0.0,0.9868
4620,Z4,0.0,0.0,0.8443
4620,Z5,0.0,0.0,0.3245
4620,Z6,0.0,0.0,0.8012
4650,Z1,0.0,0.0,0.5647
4650,Z2,0.0,0.0,0.772
4650,Z3,0.0,0.0,0.9974
4650,Z4,0.0,0.0,0.8161
4650,Z5,0.0,0.0,0.3394
4650,Z6,0.0,0.0,0.8194
4680,Z1,0.0,0.0,0.5846
4680,Z2,0.0,0.0,0.7914
4680,Z3,0.0,0.0,1.0
4680,Z4,0.0,0.0,0.8349
4680,Z5,0.0,0.0,0.3635
4680,Z6,0.0,0.0,0.8437
4710,Z1,0.0,0.0,0.5571
4710,Z2,0.0,0.0,0.7958
4710,Z3,0.0,0.0,0.9718
4710,Z4,0.0,0.0,0.8178
4710,Z5,0.0,0.0,0.3865
4710,Z6,0.0,0.0,0.8285
4740,Z1,0.0,0.0,0.5602
4740,Z2,0.0,0.0,0.7741
4740,Z3,0.0,0.0,0.9733
4740,Z4,0.0,0.0,0.8355
4740,Z5,0.0,0.0,0.3781
4740,Z6,0.0,0.0,0.8532
4770,Z1,0.0,0.0,0.541
4770,Z2,0.0,0.0,0.7978
4770,Z3,0.0,0.0,1.0
4770,Z4,0.0,0.0,0.8655
4770,Z5,0.0,0.0,0.3875
4770,Z6,0.0,0.0,0.8783
4800,Z1,0.0,0.0,0.5241
4800,Z2,0.0,0.0,0.7891
4800,Z3,0.0,0.0,0.9806
4800,Z4,0.0,0.0,0.8773
4800,Z5,0.0,0.0,0.3995
4800,Z6,0.0,0.0,0.8821
4830,Z1,0.0,0.0,0.547
4830,Z2,0.0,0.0,0.7885
4830,Z3,0.0,0.0,0.9637
4830,Z4,0.0,0.0,0.9024
4830,Z5,0.0,0.0,0.4126
4830,Z6,0.0,0.0,0.8715
4860,Z1,0.0,0.0,0.5721
4860,Z2,0.0,0.0,0.8102
4860,Z3,0.0,0.0,0.9902
4860,Z4,0.0,0.0,0.8905
4860,Z5,0.0,0.0,0.4395
4860,Z6,0.0,0.0,0.8804
4890,Z1,0.0,0.0,0.5837
4890,Z2,0.0,0.0,0.7936
4890,Z3,0.0,0.0,0.9786
4890,Z4,0.0,0.0,0.9042
4890,Z5,0.0,0.0,0.433
4890,Z6,0.0,0.0,0.8524
4920,Z1,0.0,0.0,0.6117
4920,Z2,0.0,0.0,0.8198
4920,Z3,0.0,0.0,0.9629
4920,Z4,0.0,0.0,0.9273
4920,Z5,0.0,0.0,0.4413
4920,Z6,0.0,0.0,0.8383
4950,Z1,0.0,0.0,0.5971
4950,Z2,0.0,0.0,0.8129
4950,Z3,0.0,0.0,0.986
4950,Z4,0.0,0.0,0.9301
4950,Z5,0.0,0.0,0.4632
4950,Z6,0.0,0.0,0.8181
4980,Z1,0.0,0.0,0.5848
4980,Z2,0.0,0.0,0.7874
4980,Z3,0.0,0.0,0.9999
4980,Z4,0.0,0.0,0.9057
4980,Z5,0.0,0.0,0.4621
4980,Z6,0.0,0.0,0.798
5010,Z1,0.0,0.0,0.5609
5010,Z2,0.0,0.0,0.7992
5010,Z3,0.0,0.0,0.9858
5010,Z4,0.0,0.0,0.8787
5010,Z5,0.0,0.0,0.4413
5010,Z6,0.0,0.0,0.7856
5040,Z1,0.0,0.0,0.5429
5040,Z2,0.0,0.0,0.7867
5040,Z3,0.0,0.0,0.9743
5040,Z4,0.0,0.0,0.8883
5040,Z5,0.0,0.0,0.4224
5040,Z6,0.0,0.0,0.7824
5070,Z1,0.0,0.0,0.5264
5070,Z2,0.0,0.0,0.8019
5070,Z3,0.0,0.0,0.9649
5070,Z4,0.0,0.0,0.8937
5070,Z5,0.0,0.0,0.4415
5070,Z6,0.0,0.0,0.8044
5100,Z1,0.0,0.0,0.525
5100,Z2,0.0,0.0,0.8147
5100,Z3,0.0,0.0,0.983
5100,Z4,0.0,0.0,0.8709
5100,Z5,0.0,0.0,0.4706
5100,Z6,0.0,0.0,0.782
5130,Z1,0.0,0.0,0.5211
5130,Z2,0.0,0.0,0.8348
5130,Z3,0.0,0.0,1.0
5130,Z4,0.0,0.0,0.8648
5130,Z5,0.0,0.0,0.4681
5130,Z6,0.0,0.0,0.7893
5160,Z1,0.0,0.0,0.516
5160,Z2,0.0,0.0,0.8503
5160,Z3,0.0,0.0,1.0
5160,Z4,0.0,0.0,0.8669
5160,Z5,0.0,0.0,0.4611
5160,Z6,0.0,0.0,0.7616
5190,Z1,0.0,0.0,0.5225
5190,Z2,0.0,0.0,0.8736
5190,Z3,0.0,0.0,1.0
5190,Z4,0.0,0.0,0.8381
5190,Z5,0.0,0.0,0.4479
5190,Z6,0.0,0.0,0.7375
5220,Z1,0.0,0.0,0.551
5220,Z2,0.0,0.0,0.8598
5220,Z3,0.0,0.0,0.9813
5220,Z4,0.0,0.0,0.8526
5220,Z5,0.0,0.0,0.4672
5220,Z6,0.0,0.0,0.7261
5250,Z1,0.0,0.0,0.5721
5250,Z2,0.0,0.0,0.8414
5250,Z3,0.0,0.0,0.9662
5250,Z4,0.0,0.0,0.8649
5250,Z5,0.0,0.0,0.4675
5250,Z6,0.0,0.0,0.698
5280,Z1,0.0,0.0,0.5527
5280,Z2,0.0,0.0,0.8324
5280,Z3,0.0,0.0,0.9812
5280,Z4,0.0,0.0,0.8581
5280,Z5,0.0,0.0,0.4954
5280,Z6,0.0,0.0,0.7086
5310,Z1,0.0,0.0,0.5239
5310,Z2,0.0,0.0,0.8029
5310,Z3,0.0,0.0,0.9873
5310,Z4,0.0,0.0,0.8764
5310,Z5,0.0,0.0,0.5039
5310,Z6,0.0,0.0,0.6996
5340,Z1,0.0,0.0,0.5345
5340,Z2,0.0,0.0,0.779
5340,Z3,0.0,0.0,1.0
5340,Z4,0.0,0.0,0.8829
5340,Z5,0.0,0.0,0.4778
5340,Z6,0.0,0.0,0.7213
5370,Z1,0.0,0.0,0.5581
5370,Z2,0.0,0.0,0.795
5370,Z3,0.0,0.0,1.0
5370,Z4,0.0,0.0,0.8938
5370,Z5,0.0,0.0,0.5076
5370,Z6,0.0,0.0,0.7146
5400,Z1,0.0,0.0,0.5624
5400,Z2,0.0,0.0,0.7783
5400,Z3,0.0,0.0,1.0
5400,Z4,0.0,0.0,0.9145
5400,Z5,0.0,0.0,0.4885
5400,Z6,0.0,0.0,0.7001
5430,Z1,0.0,0.0,0.5434
5430,Z2,0.0,0.0,0.7537
5430,Z3,0.0,0.0,0.9884
5430,Z4,0.0,0.0,0.9001
5430,Z5,0.0,0.0,0.4867
5430,Z6,0.0,0.0,0.7267
5460,Z1,0.0,0.0,0.5434
5460,Z2,0.0,0.0,0.7416
5460,Z3,0.0,0.0,0.9667
5460,Z4,0.0,0.0,0.9043
5460,Z5,0.0,0.0,0.4757
5460,Z6,0.0,0.0,0.726
5490,Z1,0.0,0.0,0.5515
5490,Z2,0.0,0.0,0.7572
5490,Z3,0.0,0.0,0.966
5490,Z4,0.0,0.0,0.9111
5490,Z5,0.0,0.0,0.5036
5490,Z6,0.0,0.0,0.7079
5520,Z1,0.0,0.0,0.5408
5520,Z2,0.0,0.0,0.7678
5520,Z3,0.0,0.0,0.9777
5520,Z4,0.0,0.0,0.9042
5520,Z5,0.0,0.0,0.523
5520,Z6,0.0,0.0,0.7216
5550,Z1,0.0,0.0,0.5641
5550,Z2,0.0,0.0,0.7919
5550,Z3,0.0,0.0,1.0
5550,Z4,0.0,0.0,0.8879
5550,Z5,0.0,0.0,0.5371
5550,Z6,0.0,0.0,0.7136
5580,Z1,0.0,0.0,0.5867
5580,Z2,0.0,0.0,0.7648
5580,Z3,0.0,0.0,1.0
5580,Z4,0.0,0.0,0.8829
5580,Z5,0.0,0.0,0.5355
5580,Z6,0.0,0.0,0.7214
5610,Z1,0.0,0.0,0.5964
5610,Z2,0.0,0.0,0.7431
5610,Z3,0.0,0.0,1.0
5610,Z4,0.0,0.0,0.8592
5610,Z5,0.0,0.0,0.5213
5610,Z6,0.0,0.0,0.7336
5640,Z1,0.0,0.0,0.5962
5640,Z2,0.0,0.0,0.7329
5640,Z3,0.0,0.0,1.0
5640,Z4,0.0,0.0,0.8382
5640,Z5,0.0,0.0,0.5347
5640,Z6,0.0,0.0,0.7175
5670,Z1,0.0,0.0,0.5941
5670,Z2,0.0,0.0,0.7053
5670,Z3,0.0,0.0,0.9888
5670,Z4,0.0,0.0,0.8537
5670,Z5,0.0,0.0,0.5445
5670,Z6,0.0,0.0,0.7138
5700,Z1,0.0,0.0,0.5697
5700,Z2,0.0,0.0,0.6993
5700,Z3,0.0,0.0,0.9819
5700,Z4,0.0,0.0,0.8626
5700,Z5,0.0,0.0,0.5563
5700,Z6,0.0,0.0,0.6933
5730,Z1,0.0,0.0,0.5878
5730,Z2,0.0,0.0,0.6921
5730,Z3,0.0,0.0,0.993
5730,Z4,0.0,0.0,0.8405
5730,Z5,0.0,0.0,0.551
5730,Z6,0.0,0.0,0.6822
5760,Z1,0.0,0.0,0.6039
5760,Z2,0.0,0.0,0.7208
5760,Z3,0.0,0.0,0.9944
5760,Z4,0.0,0.0,0.8502
5760,Z5,0.0,0.0,0.5616
5760,Z6,0.0,0.0,0.6857
5790,Z1,0.0,0.0,0.6125
5790,Z2,0.0,0.0,0.7419
5790,Z3,0.0,0.0,0.9939
5790,Z4,0.0,0.0,0.8232
5790,Z5,0.0,0.0,0.5558
5790,Z6,0.0,0.0,0.7038
5820,Z1,0.0,0.0,0.6093
5820,Z2,0.0,0.0,0.7511
5820,Z3,0.0,0.0,0.9973
5820,Z4,0.0,0.0,0.8294
5820,Z5,0.0,0.0,0.5563
5820,Z6,0.0,0.0,0.7308
5850,Z1,0.0,0.0,0.5927
5850,Z2,0.0,0.0,0.7583
5850,Z3,0.0,0.0,1.0
5850,Z4,0.0,0.0,0.8127
5850,Z5,0.0,0.0,0.5841
5850,Z6,0.0,0.0,0.7429
5880,Z1,0.0,0.0,0.5711
5880,Z2,0.0,0.0,0.7347
5880,Z3,0.0,0.0,1.0
5880,Z4,0.0,0.0,0.8296
5880,Z5,0.0,0.0,0.579
5880,Z6,0.0,0.0,0.7482
5910,Z1,0.0,0.0,0.5806
5910,Z2,0.0,0.0,0.7346
5910,Z3,0.0,0.0,1.0
5910,Z4,0.0,0.0,0.8301
5910,Z5,0.0,0.0,0.5837
5910,Z6,0.0,0.0,0.7415
5940,Z1,0.0,0.0,0.5808
5940,Z2,0.0,0.0,0.7596
5940,Z3,0.0,0.0,1.0
5940,Z4,0.0,0.0,0.8081
5940,Z5,0.0,0.0,0.5986
5940,Z6,0.0,0.0,0.7631
5970,Z1,0.0,0.0,0.5888
5970,Z2,0.0,0.0,0.747
5970,Z3,0.0,0.0,1.0
5970,Z4,0.0,0.0,0.8084
5970,Z5,0.0,0.0,0.5755
5970,Z6,0.0,0.0,0.7674
6000,Z1,0.0,0.0,0.6037
6000,Z2,0.0,0.0,0.7678
6000,Z3,0.0,0.0,0.9715
6000,Z4,0.0,0.0,0.7903
6000,Z5,0.0,0.0,0.5627
6000,Z6,0.0,0.0,0.7788
6030,Z1,0.0,0.0,0.5756
6030,Z2,0.0,0.0,0.7899
6030,Z3,0.0,0.0,0.9861
6030,Z4,0.0,0.0,0.8074
6030,Z5,0.0,0.0,0.5726
6030,Z6,0.0,0.0,0.8062
6060,Z1,0.0,0.0,0.5787
6060,Z2,0.0,0.0,0.7972
6060,Z3,0.0,0.0,1.0
6060,Z4,0.0,0.0,0.8163
6060,Z5,0.0,0.0,0.5788
6060,Z6,0.0,0.0,0.7939
6090,Z1,0.0,0.0,0.5599
6090,Z2,0.0,0.0,0.7898
6090,Z3,0.0,0.0,0.9778
6090,Z4,0.0,0.0,0.8061
6090,Z5,0.0,0.0,0.558
6090,Z6,0.0,0.0,0.8198
6120,Z1,0.0,0.0,0.5594
6120,Z2,0.0,0.0,0.8068
6120,Z3,0.0,0.0,0.9588
6120,Z4,0.0,0.0,0.8011
6120,Z5,0.0,0.0,0.5413
6120,Z6,0.0,0.0,0.8114
6150,Z1,0.0,0.0,0.5612
6150,Z2,0.0,0.0,0.8357
6150,Z3,0.0,0.0,0.9556
6150,Z4,0.0,0.0,0.8083
6150,Z5,0.0,0.0,0.5306
6150,Z6,0.0,0.0,0.8046
6180,Z1,0.0,0.0,0.5859
6180,Z2,0.0,0.0,0.8539
6180,Z3,0.0,0.0,0.9795
6180,Z4,0.0,0.0,0.8352
6180,Z5,0.0,0.0,0.5328
6180,Z6,0.0,0.0,0.8148
6210,Z1,0.0,0.0,0.5813
6210,Z2,0.0,0.0,0.866
6210,Z3,0.0,0.0,0.9883
6210,Z4,0.0,0.0,0.8144
6210,Z5,0.0,0.0,0.5081
6210,Z6,0.0,0.0,0.8183
6240,Z1,0.0,0.0,0.5669
6240,Z2,0.0,0.0,0.862
6240,Z3,0.0,0.0,0.9904
6240,Z4,0.0,0.0,0.8298
6240,Z5,0.0,0.0,0.4824
6240,Z6,0.0,0.0,0.8355
6270,Z1,0.0,0.0,0.5828
6270,Z2,0.0,0.0,0.8717
6270,Z3,0.0,0.0,0.9685
6270,Z4,0.0,0.0,0.8325
6270,Z5,0.0,0.0,0.4931
6270,Z6,0.0,0.0,0.8493
6300,Z1,0.0,0.0,0.586
6300,Z2,0.0,0.0,0.842
6300,Z3,0.0,0.0,0.9954
6300,Z4,0.0,0.0,0.8568
6300,Z5,0.0,0.0,0.5018
6300,Z6,0.0,0.0,0.8325
6330,Z1,0.0,0.0,0.5669
6330,Z2,0.0,0.0,0.863
6330,Z3,0.0,0.0,0.993
6330,Z4,0.0,0.0,0.8308
6330,Z5,0.0,0.0,0.5011
6330,Z6,0.0,0.0,0.8419
6360,Z1,0.0,0.0,0.5909
6360,Z2,0.0,0.0,0.87
6360,Z3,0.0,0.0,0.997
6360,Z4,0.0,0.0,0.8265
6360,Z5,0.0,0.0,0.4844
6360,Z6,0.0,0.0,0.8623
6390,Z1,0.0,0.0,0.6136
6390,Z2,0.0,0.0,0.8584
6390,Z3,0.0,0.0,1.0
6390,Z4,0.0,0.0,0.8049
6390,Z5,0.0,0.0,0.5075
6390,Z6,0.0,0.0,0.8334
6420,Z1,0.0,0.0,0.6185
6420,Z2,0.0,0.0,0.8827
6420,Z3,0.0,0.0,1.0
6420,Z4,0.0,0.0,0.7968
6420,Z5,0.0,0.0,0.5215
6420,Z6,0.0,0.0,0.834
6450,Z1,0.0,0.0,0.6282
6450,Z2,0.0,0.0,0.8896
6450,Z3,0.0,0.0,0.9968
6450,Z4,0.0,0.0,0.8064
6450,Z5,0.0,0.0,0.5205
6450,Z6,0.0,0.0,0.8333
6480,Z1,0.0,0.0,0.6008
6480,Z2,0.0,0.0,0.8812
6480,Z3,0.0,0.0,0.9696
6480,Z4,0.0,0.0,0.8186
6480,Z5,0.0,0.0,0.5406
6480,Z6,0.0,0.0,0.8137
6510,Z1,0.0,0.0,0.61
6510,Z2,0.0,0.0,0.8738
6510,Z3,0.0,0.0,0.9607
6510,Z4,0.0,0.0,0.8176
6510,Z5,0.0,0.0,0.519
6510,Z6,0.0,0.0,0.8223
6540,Z1,0.0,0.0,0.6017
6540,Z2,0.0,0.0,0.8576
6540,Z3,0.0,0.0,0.9596
6540,Z4,0.0,0.0,0.7972
6540,Z5,0.0,0.0,0.4916
6540,Z6,0.0,0.0,0.8301
6570,Z1,0.0,0.0,0.5751
6570,Z2,0.0,0.0,0.8851
6570,Z3,0.0,0.0,0.9307
6570,Z4,0.0,0.0,0.7842
6570,Z5,0.0,0.0,0.5211
6570,Z6,0.0,0.0,0.8499
6600,Z1,0.0,0.0,0.5943
6600,Z2,0.0,0.1511,0.8986
6600,Z3,0.2731,1.6098,0.9145
6600,Z4,0.0,0.1387,0.8058
6600,Z5,0.0,0.0,0.5001
6600,Z6,0.0,0.0,0.8568
6630,Z1,0.0,0.0,0.5945
6630,Z2,0.0,0.3313,0.9048
6630,Z3,0.5128,3.0557,0.9235
6630,Z4,0.0,0.3283,0.8076
6630,Z5,0.0,0.0,0.5175
6630,Z6,0.0,0.0,0.8713
6660,Z1,0.0,0.0,0.5704
6660,Z2,0.0,0.5773,0.9263
6660,Z3,0.5727,3.6554,0.9048
6660,Z4,0.0334,0.852,0.7847
6660,Z5,0.0,0.0,0.5287
6660,Z6,0.0,0.0,0.8505
6690,Z1,0.0,0.0,0.5917
6690,Z2,0.006,0.7262,0.9372
6690,Z3,0.7074,4.6209,0.9038
6690,Z4,0.0441,1.0936,0.7731
6690,Z5,0.0,0.0,0.5429
6690,Z6,0.0,0.0,0.8654
6720,Z1,0.0,0.0,0.5714
6720,Z2,0.0224,0.9599,0.9402
6720,Z3,0.5836,4.3712,0.9316
6720,Z4,0.0532,1.1641,0.7986
6720,Z5,0.0,0.0,0.5262
6720,Z6,0.0,0.0,0.8585
6750,Z1,0.0,0.0,0.5726
6750,Z2,0.0915,1.4025,0.9594
6750,Z3,0.5645,4.305,0.9411
6750,Z4,0.0372,1.1572,0.8046
6750,Z5,0.0,0.0,0.5064
6750,Z6,0.0,0.0,0.8285
6780,Z1,0.0,0.0168,0.5894
6780,Z2,0.0976,1.448,0.9605
6780,Z3,0.5274,4.2397,0.9281
6780,Z4,0.0441,1.3752,0.8324
6780,Z5,0.0,0.0,0.488
6780,Z6,0.0,0.0,0.8142
6810,Z1,0.0,0.1313,0.5638
6810,Z2,0.1293,1.7098,0.9879
6810,Z3,0.6565,4.8325,0.9398
6810,Z4,0.1343,1.7308,0.8478
6810,Z5,0.0,0.0,0.4857
6810,Z6,0.0,0.0,0.7911
6840,Z1,0.0,0.1272,0.5934
6840,Z2,0.0767,1.5234,1.0
6840,Z3,0.7796,5.6763,0.9247
6840,Z4,0.214,2.0634,0.8224
6840,Z5,0.0,0.0,0.4769
6840,Z6,0.0,0.0,0.818
6870,Z1,0.0,0.1772,0.5934
6870,Z2,0.1014,1.7905,0.9824
6870,Z3,0.8022,6.0245,0.904
6870,Z4,0.2402,2.3211,0.8322
6870,Z5,0.0,0.0,0.4794
6870,Z6,0.0,0.0,0.8252
6900,Z1,0.0,0.206,0.6172
6900,Z2,0.1343,2.0503,1.0
6900,Z3,0.8549,6.1862,0.8773
6900,Z4,0.23,2.4396,0.8324
6900,Z5,0.0,0.028,0.4599
6900,Z6,0.0,0.0,0.8228
6930,Z1,0.0,0.2439,0.5998
6930,Z2,0.1329,2.0416,0.9856
6930,Z3,0.8329,6.1815,0.8841
6930,Z4,0.1859,2.3729,0.8444
6930,Z5,0.0,0.0,0.4466
6930,Z6,0.0,0.0,0.8274
6960,Z1,0.0,0.2903,0.586
6960,Z2,0.1305,1.8983,0.9643
6960,Z3,0.9252,6.726,0.8647
6960,Z4,0.2525,2.6724,0.8454
6960,Z5,0.0,0.0336,0.4346
6960,Z6,0.0,0.0,0.8213
6990,Z1,0.0,0.3273,0.6048
6990,Z2,0.109,1.9366,0.9544
6990,Z3,1.0029,7.1599,0.8501
6990,Z4,0.2717,2.891,0.8732
6990,Z5,0.0,0.0777,0.4436
6990,Z6,0.0,0.0,0.8126
7020,Z1,0.0,0.3148,0.619
7020,Z2,0.0664,1.8324,0.9623
7020,Z3,1.0541,7.3842,0.8404
7020,Z4,0.2913,3.0183,0.8475
